    0.000  2.5  1 (2d) 2d      1586.383  3.5  4 (1d) 2f       196.688   0.8050
    0.000  2.5  1 (2d) 2d      1586.654  2.5  4 (1d) 2f       196.722   0.1045
   -0.255  1.5  1 (2d) 2d      1586.654  2.5  4 (1d) 2f       196.753   0.5821
    0.000  2.5  1 (2d) 2d      1587.639  1.5  4 (1d) 2d       196.844   0.0295
    0.000  2.5  1 (2d) 2d      1587.829  2.5  4 (1d) 2d       196.867   0.2742
   -0.255  1.5  1 (2d) 2d      1587.639  1.5  4 (1d) 2d       196.875   0.2319
   -0.255  1.5  1 (2d) 2d      1587.829  2.5  4 (1d) 2d       196.899   0.0605
   -0.255  1.5  1 (2d) 2d      1590.509  0.5  4 (1d) 2p       197.231   0.0594
    0.000  2.5  1 (2d) 2d      1590.907  1.5  4 (1d) 2p       197.249   0.0863
   -0.255  1.5  1 (2d) 2d      1590.907  1.5  4 (1d) 2p       197.280   0.0076
   -0.255  1.5  1 (2d) 2d      1593.260  0.5  4 (1d) 2s       197.572   0.0006
  -56.300  1.5  1 (4s) 4s      1540.889  1.5  4 (3p) 4f       198.028   0.0011
  -56.300  1.5  1 (4s) 4s      1541.548  2.5  4 (3p) 4f       198.110   0.0065
  -56.300  1.5  1 (4s) 4s      1544.057  1.5  4 (3p) 4d       198.421   0.0326
  -56.300  1.5  1 (4s) 4s      1544.197  0.5  4 (3p) 4d       198.438   0.0054
  -56.300  1.5  1 (4s) 4s      1544.927  2.5  4 (3p) 4d       198.529   0.1722
  -56.300  1.5  1 (4s) 4s      1545.736  1.5  4 (3p) 2p       198.629   0.0120
  -56.300  1.5  1 (4s) 4s      1548.397  2.5  4 (3p) 4p       198.959   0.5651
  -56.300  1.5  1 (4s) 4s      1549.244  1.5  4 (3p) 4p       199.064   0.4523
  -56.300  1.5  1 (4s) 4s      1549.407  2.5  4 (3p) 2f       199.084   0.0011
  -56.300  1.5  1 (4s) 4s      1549.669  0.5  4 (3p) 4p       199.116   0.2440
   37.816  1.5  1 (2p) 2p      1645.762  2.5  4 (1s) 2d       199.362   0.2821
   37.816  1.5  1 (2p) 2p      1645.896  1.5  4 (1s) 2d       199.378   0.0325
   37.479  0.5  1 (2p) 2p      1645.896  1.5  4 (1s) 2d       199.420   0.1707
  -56.300  1.5  1 (4s) 4s      1556.111  1.5  4 (3p) 2d       199.915   0.0004
  -56.300  1.5  1 (4s) 4s      1556.880  2.5  4 (3p) 2d       200.010   0.0018
   37.816  1.5  1 (2p) 2p      1670.369  1.5  5 (3p) 4f       202.412   0.0004
   37.479  0.5  1 (2p) 2p      1670.369  1.5  5 (3p) 4f       202.454   0.0034
   37.816  1.5  1 (2p) 2p      1672.488  1.5  5 (3p) 4d       202.675   0.0177
   37.816  1.5  1 (2p) 2p      1672.581  0.5  5 (3p) 4d       202.687   0.0016
   37.479  0.5  1 (2p) 2p      1672.488  1.5  5 (3p) 4d       202.717   0.0070
   37.479  0.5  1 (2p) 2p      1672.581  0.5  5 (3p) 4d       202.728   0.0035
   37.816  1.5  1 (2p) 2p      1673.038  2.5  5 (3p) 4p       202.743   0.0054
   37.816  1.5  1 (2p) 2p      1673.942  1.5  5 (3p) 2p       202.855   0.0182
   37.479  0.5  1 (2p) 2p      1673.942  1.5  5 (3p) 2p       202.897   0.0354
   37.816  1.5  1 (2p) 2p      1675.572  2.5  5 (3p) 2f       203.057   0.0067
   37.816  1.5  1 (2p) 2p      1675.862  0.5  5 (3p) 2p       203.093   0.0114
   37.816  1.5  1 (2p) 2p      1675.893  2.5  5 (3p) 4p       203.097   0.0027
   37.479  0.5  1 (2p) 2p      1675.862  0.5  5 (3p) 2p       203.135   0.0254
   37.479  0.5  1 (2p) 2p      1676.408  1.5  5 (3p) 4p       203.203   0.0005
   37.479  0.5  1 (2p) 2p      1676.701  0.5  5 (3p) 4p       203.239   0.0002
   37.816  1.5  1 (2p) 2p      1679.788  1.5  5 (3p) 2d       203.580   0.0653
