  196.753   0.5821   0.978E+12  1.5   -0.255
  196.844   0.0295   0.496E+11  2.5    0.000
  196.867   0.2742   0.461E+12  2.5    0.000
  196.875   0.2319   0.390E+12  1.5   -0.255
  196.899   0.0605   0.102E+12  1.5   -0.255
  197.231   0.0594   0.100E+12  1.5   -0.255
  197.249   0.0863   0.146E+12  2.5    0.000
  197.280   0.0076   0.129E+11  1.5   -0.255
  197.572   0.0006   0.104E+10  1.5   -0.255
  198.028   0.0011   0.185E+10  1.5  -56.300
  198.110   0.0065   0.111E+11  1.5  -56.300
  198.421   0.0326   0.557E+11  1.5  -56.300
  198.438   0.0054   0.926E+10  1.5  -56.300
  198.529   0.1722   0.294E+12  1.5  -56.300
  198.629   0.0120   0.206E+11  1.5  -56.300
  198.959   0.5651   0.971E+12  1.5  -56.300
  199.064   0.4523   0.778E+12  1.5  -56.300
  199.084   0.0011   0.194E+10  1.5  -56.300
  199.116   0.2440   0.420E+12  1.5  -56.300
  199.362   0.2821   0.486E+12  1.5   37.816
  199.378   0.0325   0.560E+11  1.5   37.816
  199.420   0.1707   0.295E+12  0.5   37.479
  199.915   0.0004   0.699E+09  1.5  -56.300
  200.010   0.0018   0.318E+10  1.5  -56.300
  202.412   0.0004   0.784E+09  1.5   37.816
  202.454   0.0034   0.600E+10  0.5   37.479
  202.675   0.0177   0.315E+11  1.5   37.816
  202.687   0.0016   0.290E+10  1.5   37.816
  202.717   0.0070   0.125E+11  0.5   37.479
  202.728   0.0035   0.622E+10  0.5   37.479
  202.743   0.0054   0.965E+10  1.5   37.816
  202.855   0.0182   0.325E+11  1.5   37.816
  202.897   0.0354   0.633E+11  0.5   37.479
  203.057   0.0067   0.120E+11  1.5   37.816
  203.093   0.0114   0.204E+11  1.5   37.816
  203.097   0.0027   0.479E+10  1.5   37.816
  203.135   0.0254   0.454E+11  0.5   37.479
  203.203   0.0005   0.915E+09  0.5   37.479
  203.239   0.0002   0.355E+09  0.5   37.479
  203.580   0.0653   0.117E+12  1.5   37.816
  203.622   0.1508   0.271E+12  0.5   37.479
  203.668   0.2973   0.535E+12  1.5   37.816
  203.848   0.0003   0.619E+09  1.5  -56.300
  204.050   0.0006   0.994E+09  2.5    0.000
  204.082   0.0007   0.122E+10  1.5   -0.255
  204.229   0.0003   0.542E+09  1.5  -56.300
  204.521   0.0001   0.250E+09  1.5  -56.300
  207.133   0.0011   0.205E+10  1.5   -0.255
  207.162   0.0006   0.112E+10  2.5    0.000
  207.193   0.0103   0.191E+11  1.5   -0.255
  207.314   0.0144   0.268E+11  2.5    0.000
  207.364   0.0011   0.211E+10  2.5    0.000
  207.395   0.0011   0.199E+10  1.5   -0.255
  207.407   0.0002   0.369E+09  1.5   -0.255
  207.432   0.0017   0.308E+10  2.5    0.000
  207.464   0.0007   0.132E+10  1.5   -0.255
  207.544   0.0006   0.107E+10  2.5    0.000
  207.576   0.0090   0.169E+11  1.5   -0.255
  207.682   0.0016   0.307E+10  2.5    0.000
  207.746   0.0067   0.126E+11  2.5    0.000
  207.778   0.3095   0.580E+12  1.5   -0.255
  207.786   0.0003   0.562E+09  2.5    0.000
  207.814   0.0007   0.127E+10  1.5   -0.255
  207.817   0.0119   0.223E+11  1.5   -0.255
  207.851   0.0011   0.199E+10  1.5   37.816
  207.917   0.0028   0.520E+10  1.5   37.816
  207.927   0.0740   0.139E+12  1.5   37.816
  207.958   0.0281   0.528E+11  0.5   37.479
  208.087   0.0103   0.193E+11  1.5   37.816
  208.103   0.4573   0.859E+12  2.5    0.000
  208.114   0.0900   0.169E+12  1.5   37.816
  208.129   0.0332   0.624E+11  0.5   37.479
  208.156   0.0161   0.302E+11  0.5   37.479
  208.194   0.0418   0.786E+11  1.5   37.816
  208.236   0.0155   0.292E+11  0.5   37.479
  208.269   0.0081   0.153E+11  2.5    0.000
  208.300   0.0322   0.607E+11  1.5   -0.255
  208.357   0.0981   0.185E+12  2.5    0.000
  208.388   0.0004   0.710E+09  1.5   -0.255
  212.469   0.0348   0.682E+11  2.5    0.000
  212.521   0.3173   0.622E+12  2.5    0.000
  212.539   0.0399   0.781E+11  2.5    0.000
  212.571   0.2418   0.474E+12  1.5   -0.255
  212.605   0.0131   0.257E+11  2.5    0.000
  212.616   0.1254   0.246E+12  2.5    0.000
  212.637   0.1018   0.200E+12  1.5   -0.255
  212.648   0.0231   0.452E+11  1.5   -0.255
  212.802   0.0395   0.775E+11  2.5    0.000
  212.807   0.0268   0.527E+11  1.5   -0.255
  212.834   0.0036   0.702E+10  1.5   -0.255
  212.914   0.0005   0.107E+10  1.5   -0.255
  214.081   0.0022   0.442E+10  1.5  -56.300
  214.142   0.0157   0.312E+11  1.5  -56.300
  214.344   0.0249   0.497E+11  1.5  -56.300
  214.356   0.0043   0.865E+10  1.5  -56.300
  214.412   0.1323   0.264E+12  1.5  -56.300
  214.524   0.0112   0.223E+11  1.5  -56.300
  214.726   0.0135   0.270E+11  1.5  -56.300
  214.766   0.1601   0.320E+12  1.5  -56.300
  214.830   0.1769   0.354E+12  1.5  -56.300
  214.867   0.1038   0.208E+12  1.5  -56.300
  215.191   0.1365   0.274E+12  1.5   37.816
  215.201   0.0159   0.319E+11  1.5   37.816
  215.243   0.0839   0.169E+12  0.5   37.479
  215.249   0.0010   0.205E+10  1.5  -56.300
  215.337   0.0029   0.578E+10  1.5  -56.300
  219.596   0.0001   0.303E+09  1.5  -56.300
  219.783   0.0001   0.289E+09  1.5  -56.300
  219.880   0.0008   0.160E+10  2.5    0.000
  219.911   0.0005   0.110E+10  1.5   -0.255
  219.921   0.0003   0.541E+09  1.5   -0.255
