  1:11111        (4s 1.5)  2  0.99954  0.00298 -0.00262 -0.02817  0.00001  0.00000  0.00000 -0.00003 -0.00065  0.00000  0.00000 -0.00002 -0.00002  0.00000 -0.01046 -0.00003  0.00002  0.00000  0.00000  0.00026  0.00000  0.00000 -0.00004  0.00000  0.00000  0.00001  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 -0.00002  0.00000  0.00000  0.00001  0.00000  0.00000
  1:11111        (2d 1.5)  3 -0.00139  0.78248 -0.61511  0.09044  0.00080 -0.00624  0.00025  0.00515 -0.00049  0.00419  0.00062  0.00051  0.03037 -0.00368  0.00000 -0.00243 -0.00696  0.00006 -0.00374  0.00016  0.00026  0.00200 -0.00028  0.00505  0.00027 -0.00079 -0.00048 -0.00349  0.00276 -0.00421  0.00024  0.00133 -0.00028  0.00365  0.00017 -0.00065  0.00208 -0.00116
  1:11111        (2p 1.5)  4  0.02841 -0.06441  0.06421  0.99378 -0.00036  0.00000  0.00001  0.00286  0.05667 -0.00010  0.00006  0.00170  0.00208 -0.00041  0.00001  0.00024 -0.00028 -0.00006 -0.00003 -0.00401  0.00001  0.00047  0.00829  0.00009 -0.00001 -0.00159 -0.00034  0.00008  0.00015 -0.00008  0.00001  0.00038  0.00360  0.00009  0.00001 -0.00114 -0.00013  0.00005
  2:11111        (2d 2.5)  5 -0.00001  0.00253 -0.00792  0.00075 -0.00013  0.00103 -0.00070 -0.00270  0.00010  0.00268  0.00242  0.00100  0.00584  0.02349 -0.00003  0.59144  0.80478  0.00518 -0.03271 -0.00286  0.00160  0.00513 -0.00007 -0.01337 -0.00336 -0.00059 -0.00030 -0.00034 -0.01834 -0.01024  0.00030  0.00176  0.00001 -0.00596 -0.00119  0.00037 -0.00357 -0.00519
  2:11111        (4s 1.5)  6  0.01045  0.00004 -0.00003 -0.00037  0.00000  0.00000  0.00000 -0.00002 -0.00059  0.00000  0.00000 -0.00001 -0.00001  0.00001  0.99952  0.00319 -0.00242  0.00001 -0.00022 -0.02893  0.00000 -0.00013 -0.00208 -0.00005  0.00000  0.00006  0.00002  0.00002 -0.00002  0.00001  0.00000 -0.00002 -0.00016 -0.00001  0.00000  0.00002  0.00000  0.00000
  2:11111        (2d 1.5)  7  0.00000  0.00285  0.00657 -0.00030 -0.00016  0.00178 -0.00013 -0.00275  0.00109 -0.00290 -0.00047 -0.00034 -0.02305  0.00239 -0.00155  0.80092 -0.58985  0.00639 -0.04682  0.08412  0.00068  0.00523  0.00300  0.01241  0.00078 -0.00315 -0.00200 -0.01497  0.00803 -0.01149  0.00034  0.00174 -0.00029  0.00522  0.00040 -0.00150  0.00499 -0.00316
  2:11111        (2p 1.5)  8  0.00015 -0.00026  0.00018  0.00411  0.00005 -0.00006  0.00000 -0.00072 -0.01650  0.00013  0.00000 -0.00016 -0.00020  0.00008  0.02922 -0.06584  0.05214 -0.00033  0.00538  0.99148  0.00015  0.00569  0.09229  0.00209  0.00005 -0.00362 -0.00095 -0.00126  0.00090 -0.00087  0.00003  0.00126  0.01256  0.00043  0.00003 -0.00141  0.00008 -0.00010
  3:11111        (2d 2.5)  9 -0.00063  0.00176  0.00972 -0.03852 -0.00089  0.00337 -0.23824  0.05149  0.65563  0.66152  0.06678  0.09232  0.18392  0.15158  0.00068 -0.00059 -0.00680  0.00014 -0.00053  0.01019  0.00494  0.00005  0.01104  0.02629  0.00553  0.00152 -0.00034 -0.00871  0.01720  0.00070  0.00235  0.00003  0.00498  0.01528  0.00295 -0.00079  0.00872  0.00286
  3:11111        (2d 2.5) 10  0.00048 -0.00586  0.00725  0.02741  0.00158  0.13137 -0.33532  0.68477 -0.52916  0.31071  0.06866 -0.06427  0.07856  0.08663 -0.00054  0.00150 -0.00410 -0.00027 -0.02717 -0.00712  0.00660 -0.00114 -0.00921  0.01275  0.00558 -0.00264 -0.00032  0.00194  0.01092 -0.01063  0.00304 -0.00057 -0.00449  0.00738  0.00252 -0.00193  0.00385  0.00052
  3:11111        (4s 1.5) 11  0.00001 -0.00943  0.00029 -0.00071  0.53743 -0.82505  0.01064  0.15605 -0.00391  0.00874  0.00075 -0.01916  0.02455 -0.05460  0.00000  0.00165  0.00041 -0.01068 -0.02705  0.00020  0.00120  0.01944 -0.00133  0.00006 -0.00055  0.00050 -0.00534 -0.00266 -0.00059 -0.02056  0.00091  0.01047 -0.00117  0.00019 -0.00051 -0.00093  0.00216 -0.00730
  3:11111        (2d 1.5) 12 -0.00048 -0.00267 -0.00786 -0.02815  0.00071  0.13179  0.34124  0.69877  0.46076 -0.37112 -0.07540  0.11795 -0.04905 -0.05945  0.00052  0.00000  0.00413 -0.00032 -0.02700  0.00740 -0.00626  0.00008  0.00935 -0.01215 -0.00463  0.00380  0.00140  0.00828 -0.00592 -0.01193 -0.00283  0.00071  0.00445 -0.00715 -0.00255  0.00143 -0.00377 -0.00274
  3:11111        (2p 1.5) 13  0.00010 -0.00855  0.02021  0.00293  0.01512 -0.01073 -0.06093 -0.05751 -0.12545 -0.19890 -0.13126  0.67469  0.65695  0.17798 -0.00014  0.00617 -0.01431  0.00015 -0.01083 -0.00116  0.00471  0.00129  0.00417  0.02362  0.00208 -0.00503 -0.00071  0.00290  0.00005 -0.00424  0.00195  0.00076  0.00099  0.01100  0.00090 -0.00253 -0.00109 -0.00045
  3:11111        (4s 1.5) 14  0.00000 -0.00552  0.00019 -0.00060 -0.84254 -0.52392  0.01134  0.10022 -0.00819  0.00831  0.00790  0.00631  0.03131 -0.05577 -0.00001  0.00111  0.00027  0.01653 -0.01844  0.00011  0.00068  0.01278 -0.00078 -0.00001 -0.00050 -0.00206  0.00713 -0.00245 -0.00031 -0.01354  0.00056  0.00688 -0.00074  0.00010 -0.00039 -0.00074  0.00135 -0.00459
  3:11111        (2d 1.5) 15  0.00021 -0.00113  0.00935  0.01165  0.00210  0.00942  0.82114 -0.00208 -0.21722  0.44945 -0.13862 -0.04098  0.13194  0.19155 -0.00024  0.00023 -0.00614 -0.00015 -0.00012 -0.00300 -0.01449 -0.00007 -0.00451  0.02061 -0.00674 -0.00213 -0.00089 -0.00552  0.01420  0.00076 -0.00632 -0.00016 -0.00231  0.01185 -0.00263 -0.00184  0.00680  0.00268
  3:11111        (2p 1.5) 16 -0.00005  0.02064  0.01331 -0.00162 -0.02408 -0.07663 -0.12734  0.00381  0.05493 -0.19674 -0.34411 -0.22828 -0.12990  0.86359  0.00006 -0.01359 -0.01055 -0.00017  0.02976  0.00049  0.00817 -0.00210 -0.00196  0.01561  0.00525  0.00153  0.00017 -0.00181 -0.00178  0.01327  0.00307 -0.00189 -0.00056  0.00724  0.00265  0.00132 -0.00101  0.00235
  3:11111        (2p 0.5) 17  0.00006  0.01687 -0.01007  0.00702  0.00020 -0.04709  0.03395 -0.00279 -0.08761  0.13382  0.18286  0.66962 -0.67348  0.18452 -0.00008 -0.01160  0.00697 -0.00019  0.02370 -0.00326 -0.00424 -0.00133  0.00491 -0.01309 -0.00225 -0.00457 -0.00108 -0.00135 -0.00031  0.01027 -0.00173 -0.00110  0.00171 -0.00605 -0.00086 -0.00200 -0.00037  0.00211
  3:11111        (2p 0.5) 18 -0.00001  0.00505  0.01315 -0.00160  0.00023 -0.01399  0.13430 -0.00512  0.01759 -0.16772  0.89238 -0.12441  0.18060  0.32823  0.00002 -0.00306 -0.00972 -0.00013  0.00703  0.00066 -0.01549  0.00011 -0.00110  0.01620 -0.01150  0.00082  0.00015  0.00014  0.00074  0.00336 -0.00570 -0.00018 -0.00044  0.00748 -0.00547  0.00037  0.00023  0.00115
  4:11111        (2d 2.5) 19 -0.00011  0.00023  0.00442 -0.00544 -0.00007  0.00029 -0.00517 -0.00034 -0.01013 -0.01866 -0.00647 -0.00678 -0.02468 -0.02167 -0.00041  0.00112  0.01411 -0.00033  0.00116 -0.06352 -0.23863  0.04892  0.65282  0.70617  0.02761  0.01446 -0.00017 -0.04135  0.07620  0.00253  0.00490 -0.00007  0.01011  0.03106  0.00550 -0.00009  0.01560  0.00480
  4:11111        (2d 2.5) 20  0.00009 -0.00193  0.00255  0.00355  0.00015  0.01573 -0.00720 -0.00101  0.00827 -0.00924 -0.00630  0.00474 -0.01273 -0.00941  0.00032 -0.00422  0.00850  0.00055  0.05353  0.04442 -0.32342  0.69478 -0.53711  0.33588  0.02859 -0.01670 -0.00204  0.01261  0.04997 -0.03830  0.00634 -0.00115 -0.00913  0.01489  0.00489 -0.00418  0.00629  0.00193
  4:11111        (4s 1.5) 21  0.00000 -0.00310 -0.00004 -0.00020  0.01056  0.02048 -0.00147 -0.03688  0.00250 -0.00037  0.00156 -0.00048 -0.02373  0.02756  0.00001 -0.05451  0.00057  0.53712 -0.83593  0.00072  0.00611  0.06193 -0.00084  0.00324  0.00205 -0.01532 -0.01266  0.01371 -0.01582 -0.03754  0.00131  0.01615 -0.00190 -0.00019 -0.00071 -0.00120  0.00296 -0.00989
  4:11111        (2d 1.5) 22 -0.00009 -0.00140 -0.00266 -0.00379  0.00019  0.01562  0.00669 -0.00153 -0.00815  0.00881  0.00609 -0.00402  0.01116  0.01312 -0.00032 -0.00063 -0.00990 -0.00027  0.05383 -0.04690  0.35969  0.70695  0.46968 -0.36659 -0.03255  0.07008  0.01201 -0.01413  0.01601 -0.05364 -0.00583  0.00145  0.00930 -0.01368 -0.00477  0.00354 -0.00672 -0.00384
  4:11111        (2p 1.5) 23  0.00004 -0.00154  0.00351  0.00125  0.00015  0.00373 -0.00362 -0.00220 -0.00316 -0.01633 -0.00224  0.00525 -0.00319 -0.00074  0.00006 -0.00725  0.01366  0.01555 -0.01848  0.00559 -0.04203 -0.05640 -0.06177 -0.05269 -0.10456  0.54574  0.04823 -0.63937  0.49666 -0.13948  0.00642  0.00123  0.00635  0.03321  0.00177 -0.00518 -0.00240 -0.00080
  4:11111        (4s 1.5) 24  0.00000 -0.00198 -0.00003 -0.00015 -0.01638  0.01357 -0.00092 -0.02414  0.00154 -0.00015  0.00119  0.00025 -0.01485  0.01718  0.00001 -0.02550  0.00083 -0.84252 -0.53259  0.00097  0.00712  0.03855 -0.00371  0.00503  0.00803  0.00071  0.01450 -0.01669 -0.02205 -0.03906  0.00071  0.01068 -0.00108 -0.00018 -0.00059 -0.00103  0.00184 -0.00628
  4:11111        (2d 1.5) 25  0.00004 -0.00018  0.00369  0.00142  0.00010  0.00059  0.01605 -0.00005  0.00385 -0.01488  0.00923  0.00137 -0.01886 -0.01718  0.00015 -0.00164  0.01183  0.00159  0.00409  0.01904  0.83389 -0.02489 -0.22395  0.47944 -0.06237 -0.02613 -0.00309  0.00808  0.12421  0.03384 -0.01315 -0.00043 -0.00482  0.02458 -0.00536 -0.00362  0.01205  0.00491
  4:11111        (2p 1.5) 26 -0.00002  0.00364  0.00226 -0.00060 -0.00029 -0.01049 -0.00659  0.00192  0.00123 -0.01006 -0.00541 -0.00174  0.00225 -0.00457 -0.00003  0.01201  0.00923 -0.02449 -0.04232 -0.00228 -0.09048  0.00469  0.02914 -0.10157 -0.29704 -0.16725  0.01707  0.39081  0.72534  0.42612  0.01056 -0.00384 -0.00335  0.02286  0.00539  0.00268 -0.00178  0.00511
  4:11111        (2p 0.5) 27  0.00003  0.00291 -0.00167  0.00200  0.00003 -0.00844  0.00315  0.00199 -0.00371  0.00908  0.00206  0.00416  0.00279 -0.00222  0.00003  0.01074 -0.00640  0.00017 -0.02067  0.00708  0.01282 -0.00128 -0.02338  0.04820  0.17787  0.77569  0.20352  0.45301 -0.16358  0.29815 -0.00587 -0.00107  0.00812 -0.01835 -0.00179 -0.00409 -0.00066  0.00422
  4:11111        (2p 0.5) 28 -0.00001  0.00090  0.00224 -0.00043  0.00005 -0.00251  0.01201  0.00021  0.00067 -0.01130  0.01014 -0.00077 -0.00038 -0.00276 -0.00001  0.00287  0.00898  0.00010 -0.00613 -0.00143  0.04867 -0.00199  0.00525 -0.06012  0.92755 -0.14324 -0.02916 -0.05035  0.31422  0.09692 -0.02037  0.00012 -0.00207  0.02292 -0.01136  0.00075  0.00041  0.00232
  5:11111        (2d 2.5) 29 -0.00005  0.00008  0.00286 -0.00223 -0.00003  0.00013 -0.00251 -0.00020 -0.00490 -0.00900 -0.00270 -0.00236 -0.01078 -0.00948 -0.00013  0.00020  0.00449 -0.00007  0.00027 -0.00772 -0.00479  0.00001 -0.01118 -0.02826 -0.01092 -0.00412  0.00041  0.01745 -0.03441 -0.00143 -0.23383  0.07417  0.64461  0.72067  0.01456  0.00129  0.03992  0.01181
  5:11111        (2d 2.5) 30  0.00004 -0.00116  0.00156  0.00135  0.00007  0.00803 -0.00349 -0.00047  0.00399 -0.00451 -0.00257  0.00165 -0.00585 -0.00371  0.00011 -0.00131  0.00254  0.00012  0.01339  0.00524 -0.00642  0.00115  0.00934 -0.01366 -0.01113  0.00587  0.00078 -0.00446 -0.02213  0.02306 -0.30631  0.67552 -0.57464  0.34226  0.01316 -0.01159  0.01545  0.00595
  5:11111        (4s 1.5) 31  0.00000 -0.00191 -0.00003 -0.00012  0.00514  0.00975 -0.00064 -0.01589  0.00108 -0.00011  0.00061 -0.00020 -0.00902  0.01042  0.00000 -0.00311 -0.00017  0.01028  0.02938 -0.00041 -0.00383 -0.06097  0.00415 -0.00240  0.02907 -0.03816  0.58022  0.33688  0.22161 -0.70084  0.00460  0.03356 -0.00111  0.00125  0.00131 -0.01589 -0.02146 -0.01029
  5:11111        (2d 1.5) 32 -0.00004 -0.00093 -0.00162 -0.00149  0.00010  0.00797  0.00321 -0.00074 -0.00393  0.00423  0.00252 -0.00129  0.00452  0.00610 -0.00010 -0.00048 -0.00283  0.00014  0.01312 -0.00558  0.00628  0.00006 -0.00937  0.01394  0.00930 -0.00876 -0.00395 -0.01707  0.01126  0.02690  0.37386  0.72734  0.44554 -0.35280 -0.01927  0.05020  0.05445 -0.01862
  5:11111        (2p 1.5) 33  0.00002 -0.00066  0.00149  0.00081  0.00006  0.00194 -0.00171 -0.00114 -0.00108 -0.00781 -0.00108  0.00260 -0.00131 -0.00031  0.00003 -0.00173  0.00392  0.00018  0.00340  0.00118 -0.00308 -0.00209 -0.00239 -0.01534 -0.00153  0.00426  0.01787  0.00755  0.00624 -0.01796 -0.03677 -0.05931 -0.04606 -0.01050 -0.07633  0.47301  0.86412 -0.12452
  5:11111        (4s 1.5) 34  0.00000 -0.00123 -0.00002 -0.00009 -0.00798  0.00648 -0.00039 -0.01040  0.00065 -0.00004  0.00048  0.00010 -0.00566  0.00651  0.00000 -0.00171 -0.00010 -0.01595  0.01919 -0.00031 -0.00261 -0.03993  0.00278 -0.00132  0.02014  0.20951 -0.78546  0.33656  0.15502 -0.44401  0.00573  0.01966 -0.00328  0.00370  0.00766  0.00579 -0.00434 -0.03496
  5:11111        (2d 1.5) 35  0.00002 -0.00009  0.00231  0.00051  0.00004  0.00027  0.00769 -0.00003  0.00185 -0.00723  0.00362  0.00042 -0.00819 -0.00743  0.00005 -0.00036  0.00371  0.00007  0.00054  0.00219  0.01447  0.00005  0.00452 -0.02158  0.01411  0.00430  0.00312  0.01020 -0.02913  0.00039  0.83820 -0.05895 -0.22866  0.47689 -0.03887 -0.03014  0.05014  0.08456
  5:11111        (2p 1.5) 36 -0.00001  0.00153  0.00093 -0.00038 -0.00013 -0.00551 -0.00308  0.00139  0.00038 -0.00488 -0.00264 -0.00086  0.00113 -0.00218 -0.00001  0.00365  0.00271 -0.00030 -0.00840 -0.00051 -0.00545 -0.00012  0.00124 -0.00905 -0.00509  0.00443 -0.02334  0.01131  0.00772 -0.02789 -0.07889  0.00872  0.02356 -0.06950 -0.28047 -0.24204  0.23338  0.89149
  5:11111        (2p 0.5) 37  0.00002  0.00119 -0.00068  0.00114  0.00002 -0.00441  0.00150  0.00133 -0.00132  0.00436  0.00101  0.00213  0.00130 -0.00112  0.00002  0.00309 -0.00183  0.00005 -0.00700  0.00197  0.00250  0.00044 -0.00325  0.00821  0.00220  0.00461  0.00111  0.00149  0.00021 -0.01107  0.00620  0.00000 -0.01065  0.02283  0.14535  0.82925 -0.38719  0.37453
  5:11111        (2p 0.5) 38  0.00000  0.00038  0.00093 -0.00024  0.00002 -0.00132  0.00566  0.00021  0.00022 -0.00541  0.00501 -0.00040 -0.00013 -0.00128  0.00000  0.00083  0.00260  0.00003 -0.00208 -0.00040  0.00928 -0.00018  0.00073 -0.01019  0.01133 -0.00083 -0.00016 -0.00018 -0.00055 -0.00361  0.02202 -0.00049  0.00270 -0.02868  0.94431 -0.16138  0.20107  0.20015
1  eigenvalues      (j= 3.0)

                              938.058 1047.630 1062.051 1103.180 1105.959 1110.688 1125.452 1143.851 1149.862 1154.990 1253.667 1258.017 1265.190 1314.282 1314.987 1316.653 1323.819 1352.610 1353.529 1354.098 1357.582 1358.786 1409.806 1410.025 1411.008 1414.907 1447.768 1449.191 1450.364
                    1         11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111   
                              (2d) 3d  (4s) 5d  (4s) 3d  (2d) 3f  (2d) 3g  (2d) 3d  (2d) 1f  (2p) 3f  (2p) 3d  (2p) 1f  (2d) 3d  (4s) 5d  (4s) 3d  (2d) 3f  (2d) 3g  (2d) 3d  (2d) 1f  (2p) 3f  (4s) 5d  (2p) 3d  (2p) 1f  (4s) 3d  (2d) 3f  (2d) 3g  (2d) 3d  (2d) 1f  (2p) 3f  (2p) 3d  (2p) 1f 
  1:11111        (2d) 3d  1   0.99947  0.00112 -0.00746  0.00159  0.00022  0.00914 -0.00207 -0.00256 -0.02845  0.00160 -0.00359  0.00008 -0.00473  0.00038  0.00005  0.00293 -0.00026 -0.00051 -0.00013 -0.00268 -0.00029 -0.00556  0.00026  0.00001  0.00192 -0.00008 -0.00028 -0.00228  0.00010
  2:11111        (2d) 3d  2   0.00381 -0.00021  0.00216 -0.00066 -0.00010 -0.00469  0.00112  0.00177  0.02145 -0.00133  0.99765  0.00892 -0.05982  0.00184  0.00022  0.00860 -0.00134 -0.00227 -0.00054 -0.01316 -0.00088 -0.01506  0.00056  0.00002  0.00282 -0.00028 -0.00073 -0.00583  0.00015
  3:11111        (4s) 5d  3  -0.00059  0.99925 -0.01560 -0.00645  0.00069 -0.00129  0.00293 -0.01418  0.02293 -0.00110 -0.00002 -0.01968  0.00067  0.00016 -0.00001  0.00000 -0.00005  0.00028 -0.00913  0.00008  0.00002  0.00009  0.00005 -0.00001  0.00000 -0.00002  0.00012 -0.00017  0.00001
  3:11111        (2d) 3g  4   0.00000 -0.00058 -0.00191 -0.10271  0.99216 -0.00709 -0.01948  0.04925 -0.00045  0.04507  0.00000  0.00001  0.00002  0.00113 -0.01203  0.00010  0.00046 -0.00061  0.00000  0.00006 -0.00034  0.00004  0.00021 -0.00567  0.00003  0.00024 -0.00028  0.00003 -0.00022
  3:11111        (2d) 3f  5  -0.00032  0.00276  0.00513  0.97855  0.10873 -0.01563  0.01583 -0.16256  0.05259  0.01931 -0.00023 -0.00037  0.00016 -0.01756 -0.00121  0.00054  0.00038 -0.01104 -0.00013  0.00096 -0.00051  0.00003 -0.00780 -0.00005  0.00046  0.00008 -0.00495  0.00030 -0.00040
  3:11111        (2p) 3f  6   0.00004  0.01721  0.01720  0.17053 -0.03236  0.00457 -0.05576  0.97969 -0.07554  0.00716  0.00003 -0.00020 -0.00062 -0.01822 -0.00123  0.00073  0.00072 -0.01338 -0.00009  0.00127 -0.00059 -0.00018 -0.00677  0.00004  0.00044  0.00023 -0.00638  0.00047 -0.00044
  3:11111        (4s) 3d  7   0.01122  0.01334  0.97810 -0.01266  0.00122 -0.18880  0.01068 -0.00874  0.06095 -0.02882 -0.00173 -0.00014  0.03270 -0.00168 -0.00027 -0.02409  0.00054  0.00103  0.00018  0.00281  0.00089  0.02399 -0.00133 -0.00006 -0.01302  0.00018  0.00104  0.00824 -0.00060
  3:11111        (2d) 3d  8  -0.00634  0.00299  0.18787  0.00977  0.00819  0.97969  0.00399 -0.00517  0.05256  0.01191  0.00072 -0.00048 -0.03786  0.00011 -0.00010 -0.00078 -0.00009  0.00107  0.00019  0.00792 -0.00072 -0.01588  0.00010 -0.00005  0.00014 -0.00007  0.00000 -0.00138  0.00034
  3:11111        (2p) 3d  9   0.02863 -0.02307 -0.07211 -0.03805 -0.00490 -0.03582  0.06197  0.08831  0.98719 -0.04754 -0.01903 -0.00031  0.03937 -0.00068  0.00001 -0.00279 -0.00007 -0.00037 -0.00012 -0.00312  0.00072  0.01725 -0.00039  0.00002 -0.00237 -0.00002  0.00024  0.00309 -0.00037
  3:11111        (2d) 1f 10   0.00024 -0.00073 -0.00337 -0.00749  0.01064 -0.00124  0.98785  0.05231 -0.06157  0.11707  0.00031 -0.00006 -0.00004 -0.00104 -0.00001 -0.00051  0.05088  0.00091 -0.00014 -0.00208  0.01596 -0.00218 -0.00077  0.00015 -0.00044  0.02818  0.00019 -0.00115  0.00945
  3:11111        (2p) 1f 11   0.00012  0.00028  0.02315 -0.01710 -0.04863 -0.01846 -0.11463 -0.00844  0.05575  0.98946  0.00012 -0.00002  0.00012 -0.00089 -0.00139 -0.00013  0.01812 -0.00014 -0.00004 -0.00072  0.02294 -0.00212 -0.00057 -0.00055 -0.00015  0.01093 -0.00037 -0.00041  0.01185
  4:11111        (4s) 5d 12  -0.00004  0.01949 -0.00016 -0.00003  0.00003 -0.00009  0.00010 -0.00033  0.00099 -0.00005 -0.00932  0.99907 -0.01394 -0.00391  0.00104 -0.00144  0.00259 -0.01345 -0.01803  0.02273  0.00053  0.01249  0.00027 -0.00001 -0.00005 -0.00006  0.00025 -0.00018  0.00001
  4:11111        (2d) 3g 13   0.00000 -0.00001 -0.00002 -0.00135  0.01191 -0.00010 -0.00012  0.00060  0.00001  0.00103 -0.00007 -0.00059 -0.00165 -0.10754  0.99108 -0.00788 -0.02384  0.04931 -0.00009 -0.00592  0.05282 -0.00499  0.00000 -0.01187  0.00010  0.00098 -0.00061  0.00004 -0.00009
  4:11111        (2d) 3f 14  -0.00003  0.00024  0.00039  0.01920  0.00141 -0.00024 -0.00052  0.01415 -0.00018  0.00074 -0.00058  0.00153  0.00116  0.98900  0.10925 -0.04189  0.01139 -0.06042  0.00175  0.04824  0.02635  0.02113 -0.01643 -0.00003  0.00088  0.00043 -0.00971  0.00072 -0.00059
  4:11111        (2p) 3f 15   0.00001  0.00031  0.00016  0.01419  0.00086  0.00010 -0.00031  0.01217 -0.00061  0.00058  0.00062  0.01722  0.01514  0.07139 -0.04401  0.00874 -0.03631  0.98538 -0.00330 -0.13388  0.01916 -0.02555 -0.02413 -0.00030  0.00182  0.00135 -0.01328  0.00078 -0.00085
  4:11111        (4s) 3d 16   0.00369  0.00016 -0.02492  0.00204  0.00040  0.04580 -0.00250 -0.00290 -0.03901  0.00378  0.06182  0.01360  0.99155 -0.00566  0.00258 -0.07234  0.00400 -0.01276 -0.00007 -0.00107 -0.02160  0.04556 -0.00186 -0.00006 -0.02010 -0.00004  0.00149  0.01115 -0.00101
  4:11111        (2d) 3d 17  -0.00238  0.00028  0.02231 -0.00028  0.00006 -0.00194  0.00037 -0.00026  0.00229 -0.00088 -0.00393  0.00151  0.07576  0.03757  0.01223  0.99260  0.00850 -0.00363  0.00264  0.06982  0.00846 -0.04328  0.00018 -0.00012  0.00014  0.00000  0.00021 -0.00092  0.00061
  4:11111        (2p) 3d 18   0.00501 -0.00025 -0.01451  0.00025 -0.00001  0.00380 -0.00084 -0.00040 -0.00627  0.00067  0.01863 -0.02348 -0.02541 -0.04613 -0.00495 -0.03176  0.04961  0.13232  0.04542  0.83309  0.03515  0.52691 -0.00128  0.00009 -0.00368 -0.00104  0.00035  0.00637 -0.00087
  4:11111        (2d) 1f 19   0.00001  0.00002 -0.00024  0.00054  0.00021  0.00037 -0.05055 -0.00298  0.00263 -0.02632  0.00033 -0.00087 -0.00171 -0.01033  0.01787 -0.00636  0.99286  0.02972 -0.00269 -0.04883  0.05435 -0.02828 -0.00178  0.00043 -0.00083  0.05704  0.00031 -0.00199  0.01417
  4:11111        (2p) 1f 20   0.00002  0.00000 -0.00054  0.00035  0.00064  0.00078 -0.01141 -0.00071 -0.00070 -0.02403  0.00135  0.00032  0.02411 -0.02057 -0.05573 -0.01265 -0.05761 -0.02303  0.00104  0.01246  0.99184 -0.07662 -0.00190 -0.00211  0.00006  0.02815 -0.00093 -0.00087  0.02434
  5:11111        (4s) 5d 21  -0.00002  0.00949 -0.00010 -0.00003  0.00001 -0.00004  0.00004 -0.00015  0.00036 -0.00002 -0.00029  0.01898  0.00003  0.00027  0.00007 -0.00014  0.00025 -0.00367  0.99824 -0.04463 -0.00167 -0.01392 -0.00309  0.00136 -0.00137  0.00250 -0.01378  0.02548 -0.00094
  5:11111        (2d) 3g 22   0.00000  0.00000 -0.00001 -0.00064  0.00578 -0.00004 -0.00007  0.00029  0.00000  0.00041  0.00000 -0.00001  0.00000 -0.00149  0.01162 -0.00014 -0.00002  0.00059 -0.00056  0.00068  0.00201 -0.00157 -0.04464  0.99564 -0.00495 -0.02975  0.04778 -0.00530  0.05750
  5:11111        (2d) 3f 23  -0.00001  0.00011  0.00018  0.00923  0.00070 -0.00012 -0.00022  0.00571 -0.00004  0.00030 -0.00006  0.00018  0.00032  0.01723  0.00115 -0.00061 -0.00019  0.02233  0.00117 -0.00192  0.00187  0.00014  0.99381  0.04492 -0.07011  0.01633 -0.03032  0.05117  0.02601
  5:11111        (2p) 3f 24   0.00000  0.00015  0.00010  0.00668  0.00039  0.00001 -0.00020  0.00599 -0.00027  0.00024  0.00002  0.00029 -0.00008  0.01108  0.00054  0.00040  0.00023  0.01249  0.01686 -0.00949  0.00212  0.01227  0.03805 -0.05002  0.01020 -0.03161  0.98836 -0.12193  0.04830
  5:11111        (4s) 3d 25   0.00228  0.00008 -0.01186  0.00088  0.00017  0.01974 -0.00101 -0.00114 -0.01478  0.00146  0.00349  0.00015 -0.03560  0.00558  0.00089  0.07568 -0.00360 -0.05173 -0.01222 -0.52436  0.07269  0.84076 -0.00304  0.00337 -0.03738  0.00191 -0.01198  0.00744 -0.02524
  5:11111        (2d) 3d 26  -0.00148  0.00013  0.01138 -0.00016  0.00003 -0.00095  0.00021 -0.00006  0.00169 -0.00043 -0.00130  0.00022  0.01892  0.00001  0.00011  0.00081  0.00018 -0.00202  0.00031 -0.01659  0.00183  0.03471  0.06738  0.00843  0.99595  0.01472 -0.00908  0.03259  0.01132
  5:11111        (2p) 3d 27   0.00209 -0.00011 -0.00756  0.00015  0.00000  0.00239 -0.00035 -0.00016 -0.00292  0.00035  0.00516 -0.00026 -0.01215  0.00007 -0.00003  0.00170 -0.00102 -0.00057 -0.02396 -0.00045 -0.00077 -0.01016 -0.04948 -0.00147 -0.02776  0.04532  0.12639  0.98883 -0.00613
  5:11111        (2d) 1f 28   0.00000  0.00001 -0.00012  0.00029  0.00013  0.00019 -0.02368 -0.00134  0.00115 -0.01239  0.00001  0.00002 -0.00030  0.00077 -0.00004  0.00056 -0.05714 -0.00213 -0.00073  0.00429 -0.03273  0.00392 -0.01580  0.02554 -0.01236  0.99475  0.02613 -0.04988  0.03405
  5:11111        (2p) 1f 29   0.00001  0.00000 -0.00025  0.00019  0.00034  0.00031 -0.00622 -0.00035 -0.00021 -0.01152  0.00002  0.00000 -0.00074  0.00044  0.00053  0.00157 -0.01156 -0.00141 -0.00026 -0.01181 -0.02275  0.02309 -0.02580 -0.05711 -0.01042 -0.03294 -0.05025  0.01262  0.99534
