  135.767   1.2735   0.102E+13  0.0   71.298
  136.015   0.0014   0.111E+10  2.0   17.874
  136.087   0.0087   0.696E+10  2.0   17.874
  136.461   1.1468   0.927E+12  2.0   17.874
  136.523   0.0006   0.445E+09  2.0   17.874
  137.323   2.3128   0.189E+13  2.0   17.874
  138.779   0.0017   0.144E+10  1.0  -16.528
  138.874   0.0002   0.208E+09  1.0  -16.528
  139.102   0.0007   0.547E+09  2.0  -19.134
  139.150   0.0045   0.382E+10  2.0  -19.134
  139.495   0.0002   0.141E+09  2.0  -19.134
  139.530   0.1449   0.122E+12  0.0  -15.414
  139.604   0.0055   0.463E+10  2.0   17.874
  139.617   0.0056   0.470E+10  2.0   17.874
  139.645   0.1636   0.138E+12  0.0  -15.414
  139.668   0.0467   0.395E+11  1.0  -16.528
  139.752   0.7606   0.645E+12  1.0  -16.528
  139.783   0.1595   0.135E+12  1.0  -16.528
  139.794   0.0015   0.125E+10  2.0   17.874
  139.856   0.0004   0.336E+09  2.0   17.874
  139.991   0.0002   0.163E+09  2.0  -19.134
  140.075   0.1742   0.148E+12  2.0  -19.134
  140.081   1.4423   0.123E+13  2.0  -19.134
  140.106   0.0184   0.157E+11  2.0  -19.134
  140.214   0.2494   0.213E+12  0.0  -15.414
  140.243   0.4352   0.371E+12  2.0   17.874
  140.280   0.3149   0.269E+12  1.0  -16.528
  140.350   0.0077   0.661E+10  2.0   17.874
  140.353   0.2111   0.180E+12  1.0  -16.528
  140.354   0.0002   0.170E+09  2.0   17.874
  140.375   0.2792   0.239E+12  1.0  -16.528
  140.430   0.4214   0.361E+12  2.0   17.874
  140.603   1.2386   0.106E+13  2.0  -19.134
  140.650   0.1216   0.104E+12  0.0  -15.414
  140.676   0.3980   0.342E+12  2.0  -19.134
  140.788   0.3609   0.310E+12  1.0  -16.528
  140.986   1.9802   0.171E+13  2.0   17.874
  141.049   0.0070   0.604E+10  2.0  -19.134
  141.111   0.5878   0.508E+12  2.0  -19.134
  141.912   0.0226   0.197E+11  2.0  -19.134
  142.391   0.0544   0.478E+11  2.0   17.874
  143.883   0.0020   0.184E+10  1.0  -16.528
  143.921   0.0836   0.751E+11  0.0  -15.414
  144.026   0.0829   0.746E+11  1.0  -16.528
  144.060   0.0707   0.637E+11  1.0  -16.528
  144.121   0.0640   0.577E+11  1.0  -16.528
  144.193   0.0080   0.722E+10  2.0  -19.134
  144.206   0.0003   0.228E+09  2.0  -19.134
  144.383   0.0618   0.559E+11  2.0  -19.134
  144.444   0.1847   0.167E+12  2.0  -19.134
  144.481   0.3535   0.320E+12  0.0  -15.414
  144.508   0.3353   0.304E+12  1.0  -16.528
  144.620   0.2548   0.231E+12  1.0  -16.528
  144.695   0.4034   0.366E+12  1.0  -16.528
  144.832   0.0916   0.833E+11  2.0  -19.134
  144.938   1.1534   0.105E+13  2.0  -19.134
  144.943   0.0150   0.137E+11  2.0  -19.134
  145.019   0.1264   0.115E+12  2.0  -19.134
  145.574   0.0011   0.992E+09  2.0  -19.134
  146.518   0.0003   0.305E+09  0.0  -15.414
  146.656   0.0002   0.168E+09  1.0  -16.528
  150.867   0.0087   0.856E+10  0.0  -15.414
  151.005   0.0262   0.259E+11  1.0  -16.528
  151.328   0.0452   0.449E+11  2.0  -19.134
  151.552   0.0286   0.285E+11  0.0   71.298
  153.191   0.0001   0.117E+09  2.0   17.874
  153.201   0.0001   0.126E+09  2.0   17.874
  153.220   0.0001   0.108E+09  2.0   17.874
  153.527   0.1052   0.108E+12  2.0   17.874
  154.380   0.0007   0.716E+09  0.0   71.298
  154.515   0.0024   0.248E+10  0.0   71.298
  154.639   0.0001   0.155E+09  2.0   17.874
  154.649   0.0006   0.621E+09  2.0   17.874
  154.723   0.0001   0.128E+09  0.0   71.298
  154.897   0.0001   0.126E+09  0.0   71.298
  157.318   0.0140   0.150E+11  0.0  -15.414
  157.456   0.0122   0.131E+11  1.0  -16.528
  157.466   0.0320   0.344E+11  1.0  -16.528
  157.779   0.0010   0.108E+10  2.0  -19.134
  157.789   0.0142   0.153E+11  2.0  -19.134
  157.792   0.0001   0.160E+09  1.0  -16.528
  157.809   0.0663   0.716E+11  2.0  -19.134
  157.851   0.0003   0.370E+09  2.0   17.874
  157.880   0.0008   0.882E+09  2.0   17.874
  158.115   0.0004   0.469E+09  2.0  -19.134
  158.176   0.0488   0.530E+11  2.0   17.874
  158.763   0.1524   0.167E+12  0.0  -15.414
  158.901   0.1149   0.126E+12  1.0  -16.528
  158.904   0.3434   0.376E+12  1.0  -16.528
  158.964   0.0002   0.244E+09  0.0   71.298
  159.010   0.0001   0.123E+09  0.0   71.298
  159.224   0.0079   0.865E+10  2.0  -19.134
  159.227   0.1174   0.129E+12  2.0  -19.134
  159.237   0.6555   0.721E+12  2.0  -19.134
  159.654   0.0011   0.118E+10  0.0   71.298
  160.100   0.4830   0.537E+12  0.0   71.298
  160.711   0.0002   0.256E+09  2.0   17.874
  160.735   0.0006   0.640E+09  2.0   17.874
  160.823   0.0005   0.543E+09  2.0   17.874
  161.004   0.0066   0.745E+10  2.0   17.874
  161.029   0.0002   0.207E+09  2.0   17.874
  161.139   0.1175   0.132E+12  2.0   17.874
  161.347   0.0027   0.308E+10  2.0   17.874
  161.521   0.0003   0.385E+09  2.0   17.874
  161.678   0.5680   0.644E+12  2.0   17.874
  161.918   0.9925   0.113E+13  2.0   17.874
  161.978   0.0119   0.136E+11  0.0  -15.414
  162.104   0.0105   0.120E+11  1.0  -16.528
  162.116   0.0078   0.890E+10  1.0  -16.528
  162.145   0.0158   0.180E+11  1.0  -16.528
  162.439   0.0120   0.138E+11  2.0  -19.134
  162.468   0.0379   0.434E+11  2.0  -19.134
  162.764   0.0001   0.131E+09  2.0  -19.134
  164.976   0.0010   0.120E+10  1.0  -16.528
  165.131   0.0756   0.895E+11  0.0  -15.414
  165.266   0.0016   0.187E+10  0.0  -15.414
  165.269   0.0422   0.500E+11  1.0  -16.528
  165.286   0.1903   0.226E+12  1.0  -16.528
  165.299   0.0004   0.426E+09  2.0  -19.134
  165.324   0.0028   0.334E+10  2.0  -19.134
  165.404   0.0083   0.989E+10  1.0  -16.528
  165.474   0.0758   0.901E+11  0.0  -15.414
  165.482   0.0024   0.284E+10  2.0   17.874
  165.487   0.0001   0.133E+09  2.0   17.874
  165.588   0.0005   0.606E+09  2.0   17.874
  165.592   0.0011   0.129E+10  2.0  -19.134
  165.594   0.0028   0.332E+10  2.0   17.874
  165.597   0.0891   0.106E+12  1.0  -16.528
  165.601   0.0004   0.479E+09  2.0   17.874
  165.609   0.0412   0.490E+11  2.0  -19.134
  165.612   0.0692   0.824E+11  1.0  -16.528
  165.613   0.0781   0.929E+11  1.0  -16.528
  165.618   0.3562   0.424E+12  2.0  -19.134
  165.634   0.0182   0.217E+11  2.0   17.874
  165.634   0.0001   0.121E+09  2.0   17.874
  165.648   0.0334   0.398E+11  0.0  -15.414
  165.672   0.0031   0.366E+10  2.0   17.874
  165.718   0.1276   0.152E+12  2.0   17.874
  165.727   0.0043   0.509E+10  2.0  -19.134
  165.786   0.1082   0.129E+12  1.0  -16.528
  165.920   0.3481   0.416E+12  2.0  -19.134
  165.935   0.0938   0.112E+12  2.0  -19.134
  165.943   0.0001   0.127E+09  1.0  -16.528
  166.104   0.5874   0.703E+12  2.0   17.874
  166.109   0.2104   0.252E+12  2.0  -19.134
  166.158   0.0006   0.733E+09  0.0   71.298
  166.239   0.0003   0.340E+09  0.0   71.298
  166.253   0.0135   0.162E+11  2.0   17.874
  166.266   0.0022   0.262E+10  2.0  -19.134
  166.268   0.0018   0.218E+10  2.0   17.874
  166.506   0.0057   0.682E+10  2.0  -19.134
  166.724   0.0122   0.147E+11  2.0   17.874
  169.715   0.0343   0.428E+11  0.0  -15.414
  169.728   0.0029   0.357E+10  0.0  -15.414
  169.747   0.0006   0.730E+09  1.0  -16.528
  169.761   0.0086   0.108E+11  0.0  -15.414
  169.849   0.0295   0.370E+11  1.0  -16.528
  169.853   0.0206   0.258E+11  1.0  -16.528
  169.859   0.0375   0.470E+11  1.0  -16.528
  169.866   0.0030   0.373E+10  1.0  -16.528
  169.866   0.0007   0.919E+09  1.0  -16.528
  169.867   0.0019   0.238E+10  1.0  -16.528
  169.899   0.0142   0.178E+11  1.0  -16.528
  169.899   0.0128   0.160E+11  1.0  -16.528
  169.984   0.0015   0.192E+10  1.0  -16.528
  170.076   0.0021   0.258E+10  2.0  -19.134
  170.176   0.0244   0.306E+11  2.0  -19.134
  170.182   0.0647   0.813E+11  2.0  -19.134
  170.189   0.0017   0.212E+10  2.0  -19.134
  170.190   0.0014   0.171E+10  2.0  -19.134
  170.222   0.0170   0.213E+11  2.0  -19.134
  170.223   0.0016   0.201E+10  2.0  -19.134
  170.260   0.0348   0.438E+11  2.0  -19.134
  170.307   0.0007   0.939E+09  2.0  -19.134
  170.406   0.1911   0.241E+12  0.0  -15.414
  170.534   0.4191   0.529E+12  1.0  -16.528
  170.544   0.1436   0.181E+12  1.0  -16.528
  170.692   0.0058   0.732E+10  2.0  -19.134
  170.832   0.0004   0.543E+09  0.0   71.298
  170.842   0.7425   0.940E+12  2.0  -19.134
  170.851   0.0011   0.134E+10  0.0  -15.414
  170.857   0.1393   0.176E+12  2.0  -19.134
  170.867   0.0095   0.120E+11  2.0  -19.134
  170.989   0.0005   0.621E+09  1.0  -16.528
  171.337   0.2681   0.342E+12  0.0   71.298
  172.562   0.0002   0.262E+09  2.0   17.874
  172.579   0.0006   0.786E+09  2.0   17.874
  172.606   0.0001   0.152E+09  2.0   17.874
  172.701   0.0056   0.728E+10  2.0   17.874
  172.717   0.0002   0.236E+09  2.0   17.874
  172.781   0.0594   0.769E+11  2.0   17.874
  172.863   0.0013   0.165E+10  2.0   17.874
  172.972   0.0003   0.437E+09  2.0   17.874
  173.098   0.3283   0.427E+12  2.0   17.874
  173.211   0.5839   0.760E+12  2.0   17.874
  176.827   0.0009   0.120E+10  1.0  -16.528
  176.828   0.0375   0.509E+11  0.0  -15.414
  176.909   0.0023   0.306E+10  0.0  -15.414
  176.966   0.0185   0.252E+11  1.0  -16.528
  176.982   0.0988   0.134E+12  1.0  -16.528
  176.990   0.0369   0.502E+11  0.0  -15.414
  177.047   0.0046   0.630E+10  1.0  -16.528
  177.099   0.0136   0.186E+11  0.0  -15.414
  177.126   0.0364   0.496E+11  1.0  -16.528
  177.128   0.0371   0.504E+11  1.0  -16.528
  177.128   0.0395   0.537E+11  1.0  -16.528
  177.150   0.0003   0.399E+09  2.0  -19.134
  177.167   0.0026   0.350E+10  2.0  -19.134
  177.238   0.0481   0.655E+11  1.0  -16.528
  177.274   0.0019   0.262E+10  2.0   17.874
  177.290   0.0002   0.294E+09  2.0  -19.134
  177.305   0.0155   0.212E+11  2.0  -19.134
  177.316   0.1751   0.239E+12  2.0  -19.134
  177.335   0.0041   0.563E+10  2.0   17.874
  177.342   0.0003   0.364E+09  2.0   17.874
  177.363   0.0002   0.260E+09  1.0  -16.528
  177.370   0.0024   0.325E+10  2.0  -19.134
  177.387   0.0511   0.698E+11  2.0   17.874
  177.450   0.1689   0.231E+12  2.0  -19.134
  177.451   0.0368   0.503E+11  2.0  -19.134
  177.462   0.0027   0.365E+10  2.0   17.874
  177.467   0.0109   0.148E+11  2.0   17.874
  177.561   0.1091   0.149E+12  2.0  -19.134
  177.608   0.2950   0.404E+12  2.0   17.874
  177.686   0.0009   0.117E+10  2.0  -19.134
  177.800   0.0026   0.353E+10  2.0  -19.134
  177.961   0.0073   0.101E+11  2.0   17.874
  181.469   0.0186   0.266E+11  0.0  -15.414
  181.540   0.0005   0.677E+09  1.0  -16.528
  181.583   0.0481   0.688E+11  0.0  -15.414
  181.600   0.0237   0.340E+11  1.0  -16.528
  181.607   0.0080   0.114E+11  1.0  -16.528
  181.610   0.0138   0.197E+11  1.0  -16.528
  181.653   0.0052   0.741E+10  1.0  -16.528
  181.721   0.0417   0.597E+11  1.0  -16.528
  181.733   0.0935   0.134E+12  1.0  -16.528
  181.863   0.0002   0.217E+09  2.0  -19.134
  181.874   0.0025   0.358E+10  2.0  -19.134
  181.923   0.0249   0.357E+11  2.0  -19.134
  181.930   0.0110   0.158E+11  2.0  -19.134
  181.976   0.0079   0.114E+11  2.0  -19.134
  182.045   0.0032   0.466E+10  2.0  -19.134
  182.051   0.1725   0.248E+12  2.0  -19.134
  182.056   0.0354   0.509E+11  2.0  -19.134
  182.088   0.0003   0.443E+09  0.0  -15.414
