  1  2    162.7642   0.0001
  1  4    164.9758   0.0010
  1  4    165.1311   0.0756
  1  4    165.2661   0.0016
  1  4    165.2691   0.0422
  1  4    165.2857   0.1903
  1  4    165.2989   0.0004
  1  4    165.3236   0.0028
  1  4    165.4041   0.0083
  1  4    165.4736   0.0758
  1  4    165.4817   0.0024
  1  4    165.4872   0.0001
  1  4    165.5874   0.0005
  1  4    165.5922   0.0011
  1  4    165.5934   0.0028
  1  4    165.5970   0.0891
  1  5    165.6007   0.0004
  1  4    165.6089   0.0412
  1  4    165.6117   0.0692
  1  4    165.6129   0.0781
  1  4    165.6176   0.3562
  1  4    165.6335   0.0182
  1  4    165.6339   0.0001
  1  4    165.6480   0.0334
  1  4    165.6718   0.0031
  1  4    165.7180   0.1276
  1  4    165.7272   0.0043
  1  4    165.7860   0.1082
  1  4    165.9201   0.3481
  1  4    165.9348   0.0938
  1  4    165.9428   0.0001
  1  4    166.1038   0.5874
  1  4    166.1091   0.2104
  1  5    166.1573   0.0006
  1  5    166.2389   0.0003
  1  5    166.2530   0.0135
  1  4    166.2659   0.0022
  1  5    166.2682   0.0018
  1  4    166.5060   0.0057
  1  4    166.7237   0.0122
  1  4    169.7147   0.0343
  1  5    169.7282   0.0029
  1  4    169.7470   0.0006
  1  4    169.7612   0.0086
  1  4    169.8490   0.0295
  1  4    169.8527   0.0206
  1  4    169.8587   0.0375
  1  5    169.8660   0.0030
  1  5    169.8662   0.0007
  1  5    169.8664   0.0019
  1  4    169.8988   0.0142
  1  4    169.8992   0.0128
  1  4    169.9833   0.0015
  1  4    170.0756   0.0021
  1  4    170.1759   0.0244
  1  4    170.1819   0.0647
  1  5    170.1892   0.0017
  1  5    170.1894   0.0014
  1  4    170.2219   0.0170
  1  4    170.2223   0.0016
  1  4    170.2602   0.0348
  1  4    170.3064   0.0007
  1  5    170.4053   0.1911
  1  5    170.5335   0.4191
  1  5    170.5433   0.1436
  1  4    170.6922   0.0058
  1  5    170.8320   0.0004
  1  5    170.8414   0.7425
  1  4    170.8510   0.0011
  1  5    170.8567   0.1393
  1  5    170.8664   0.0095
  1  4    170.9890   0.0005
  1  5    171.3371   0.2681
  1  5    172.5616   0.0002
  1  5    172.5787   0.0006
  1  5    172.6059   0.0001
  1  5    172.7009   0.0056
  1  5    172.7166   0.0002
  1  5    172.7811   0.0594
  1  5    172.8627   0.0013
  1  5    172.9719   0.0003
  1  5    173.0977   0.3283
  1  5    173.2112   0.5839
  1  5    176.8269   0.0009
  1  5    176.8281   0.0375
  1  5    176.9083   0.0023
  1  5    176.9662   0.0185
  1  5    176.9819   0.0988
  1  5    176.9900   0.0369
  1  5    177.0464   0.0046
  1  5    177.0992   0.0136
  1  5    177.1262   0.0364
  1  5    177.1274   0.0371
  1  5    177.1280   0.0395
  1  5    177.1500   0.0003
  1  5    177.1671   0.0026
  1  5    177.2372   0.0481
  1  5    177.2742   0.0019
  1  5    177.2893   0.0002
  1  5    177.3050   0.0155
  1  5    177.3161   0.1751
  1  5    177.3343   0.0041
  1  5    177.3417   0.0003
  1  5    177.3630   0.0002
  1  5    177.3695   0.0024
  1  5    177.3870   0.0511
  1  5    177.4494   0.1689
  1  5    177.4512   0.0368
  1  5    177.4619   0.0027
  1  5    177.4671   0.0109
  1  5    177.5604   0.1091
  1  5    177.6073   0.2950
  1  5    177.6862   0.0009
  1  5    177.7996   0.0026
  1  5    177.9609   0.0073
  1  5    181.4690   0.0186
  1  5    181.5395   0.0005
  1  5    181.5831   0.0481
  1  5    181.5996   0.0237
  1  5    181.6070   0.0080
  1  5    181.6099   0.0138
  1  5    181.6523   0.0052
  1  5    181.7211   0.0417
  1  5    181.7324   0.0935
  1  5    181.8626   0.0002
  1  5    181.8739   0.0025
  1  5    181.9228   0.0249
  1  5    181.9301   0.0110
  1  5    181.9755   0.0079
  1  5    182.0442   0.0032
  1  5    182.0503   0.1725
  1  5    182.0555   0.0354
  1  5    182.0881   0.0003
