       2.283  0.5  1 (2p) 2p      1162.317  0.5  5 (1d) 2s       143.827    143.8268   0.022   0.0224  -1.649 2.012E+10-5.51E-01
       2.283  0.5  1 (2p) 2p      1162.714  1.5  5 (1d) 2p       143.876    143.8760   0.036   0.0365  -1.438 3.278E+10 9.57E-01
       2.283  0.5  1 (2p) 2p      1162.912  0.5  5 (1d) 2p       143.901    143.9006   0.071   0.0720  -1.143 6.467E+10-9.58E-01
       2.283  0.5  1 (2p) 2p      1163.159  1.5  5 (1d) 2d       143.931    143.9313   0.074   0.0745  -1.128 6.699E+10 6.70E-01
      -1.141  1.5  1 (2p) 2p      1162.317  0.5  5 (1d) 2s       144.252    144.2514   0.063   0.0636  -1.196 5.744E+10 8.96E-01
      -1.141  1.5  1 (2p) 2p      1162.710  2.5  5 (1d) 2f       144.300    144.3002   0.001   0.0011  -2.969 9.711E+08 1.56E-01
      -1.141  1.5  1 (2p) 2p      1162.714  1.5  5 (1d) 2p       144.301    144.3006   0.135   0.1367  -0.864 1.235E+11-8.67E-01
      -1.141  1.5  1 (2p) 2p      1162.912  0.5  5 (1d) 2p       144.325    144.3252   0.023   0.0235  -1.629 2.124E+10-5.50E-01
      -1.141  1.5  1 (2p) 2p      1163.034  2.5  5 (1d) 2d       144.341    144.3403   0.118   0.1197  -0.922 1.082E+11 7.17E-01
      -1.141  1.5  1 (2p) 2p      1163.159  1.5  5 (1d) 2d       144.356    144.3558   0.022   0.0221  -1.655 2.000E+10 7.90E-01
       2.283  0.5  1 (2p) 2p      1218.859  1.5  5 (1s) 2d       150.837    150.8371   0.037   0.0392  -1.407 3.869E+10 8.62E-01
      -1.141  1.5  1 (2p) 2p      1218.815  2.5  5 (1s) 2d       151.257    151.2563   0.055   0.0589  -1.230 5.846E+10 8.35E-01
      -1.141  1.5  1 (2p) 2p      1218.859  1.5  5 (1s) 2d       151.262    151.2617   0.006   0.0065  -2.187 6.455E+09 6.37E-01
